Title	Link	Creator	Transcript	Status
Why this is a BRUTAL job	https://www.youtube.com/watch?v=xacRF0l3yo4	Doctor Myro	[Music] what one week I worked 145 hours in one week during res and you know it for that reason we now have an 80h hour work limit that though what without sleep during a shift 2 days um one shift during emercy Nur surgery is a trying profession it will test your physical limits what surgery that you ever performed uh there was a large compli brain tumor that I did once it took 15 hours and that hours of standing there no breaks and how you ask well nothing comes in nothing comes out these guys earn their keep	Success
Why fentanyl is SO dangerous	https://www.youtube.com/watch?v=7p6Ic5OIvVQ	Doctor Myro	this is enough fentanyl to kill you and if you think this is a lot you anesthesiologist I give fentanyl to patients every single day so let me tell you how it actually kills you so first the reason why you want to breathe isn because of oxygen it of carbon dioxide that builds up in your blood so when you run for example you generate a lot of carbon dioxide which then your brain senses in makes you breathe faster you huff and puff but fentanyl changes the threshold with which your brain does that so your brain becomes less responsive to carbon dioxide and all of the opioids do this including your pain medications and if you overdose basically your brain just stops caring about breathing and by the way Narcan can reverse that in 2 to 3 minutes that nose but otherwise your brain just stops breathing and you suffocate [Music]	Success
Are you drinking enough water?	https://www.youtube.com/watch?v=yUgmE7qxJ7Q	Doctor Myro	dehydration check we do this in a hospital to see how dehydrated are you have to squeeze your fingertip right here and if it goes back down you hydrated the T if you squeeze it and it stays up like this you when you extracellular space contracts and that reduces your skin elasticity so when you pinch your skin like this it if you with this video is that you to do this test on the back of your hand not on the digit	Success
Why do your legs fall asleep?	https://www.youtube.com/watch?v=Fi0nZRNgqHQ	Doctor Myro		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Fi0nZRNgqHQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

There are two things you can do to work around this:
1. Use proxies to hide your IP address, as explained in the \"Working around IP bans\" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).
2. (NOT RECOMMENDED) If you authenticate your requests using cookies, you will be able to continue doing requests for a while. However, YouTube will eventually permanently ban the account that you have used to authenticate with! So only do this if you don't mind your account being banned!

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Life Saving Procedure #shorts	https://www.youtube.com/watch?v=xtT8_VMdFlc	Doctor Myro	this gentleman is about to be zapped he has an abnormal heart rhythm causing a short circuit in his heart leading to really fast heart rate in order to resynchronize the heart a powerful impulse of electricity is about to be sent through his chest he sedation on board and boom	Success
Why you should NEVER get this spa treatment	https://www.youtube.com/watch?v=v8-yIhFRHgQ	Doctor Myro	is that her face in a foot spa this is a foot spa and this is how you go from feet like this to this meet Victoria who went to a fish Spa which is when these fish eat the dead skin off of you because they nothing else to eat problem is that you can clean the water in the tank but you can clients so they transmit infection from one person to another and so Victoria contracted a bone eating infection and lost one toe and then the other and then the poor thing lost all of her toes and now despite cases like this people are still sticking their heads into fish tanks	Success
Doctor Reacts: advanced medical prosthetics	https://www.youtube.com/watch?v=JS-rHUgVauk	Doctor Myro	muscle activation creates electrical activity which is sensed by the electrode sent to a computer process through an algorithm and turned into machine movement all right that you do	Success
WhatÂs in her mouth?!	https://www.youtube.com/watch?v=hF6_eppoPJQ	Doctor Myro	What is that? Cottage cheese or something? I completely normal after a tonslectomy. This nasty yellow membrane is actually formed of mucus and it protects the underlying tissue allowing it to heal. By day seven, it just kind of falls	Success
This household cleaner is DANGER!	https://www.youtube.com/watch?v=i0Bkpgn89jE	Doctor Myro	yep that how I ended up in this situation accidental bleach inhalation cleaning my belly guys that video is 100 True bleach can release chlorine gas which has been used as a chemical weapon since World War one with millions of casualties never use bleach in a poorly ventilated area and never mix it with any other cleaning agents because that can precipitate their reaction producing the chlorine gas and leaving you poisoned like her	Success
What smoking does to your lungs ??	https://www.youtube.com/watch?v=GqJMMXiw1Ew	Doctor Myro	are smokers lungs the black tar deposits are from years of smoking and tissue breakdown normal healthy lungs think healthy	Success
Doctor Reacts: babyÂs worst nightmare?	https://www.youtube.com/watch?v=pfhoRMq-Dq8	Doctor Myro	this device helps keep babies still for X-rays and actually reduces the amount of radiation they get because there are fewer retakes	Success
Doctor Reacts: toe on their hands?!	https://www.youtube.com/watch?v=EtLiWTtwqEk	Doctor Myro	so homie shot his finger off with a AK and now he got his toe replaced with his finger yep imagine doing anything in your life without your thumb it opposable thumb that gives human hands so much dexterity to do things so we take the toe with blood vessels nerves bones and we attach it to the hand it a highly complex 12-hour surgery but it	Success
Doctor explains how to increase height	https://www.youtube.com/watch?v=CiZgldz6V08	Doctor Myro	the surgery to increase your height costs about $150,000 we put you in this external fixation you turn the wrench each day increases your height by 1 mm so full effects take about a year and extensive rehab is required	Success
Kidney stones up close!	https://www.youtube.com/watch?v=mjaS4a3ED50	Doctor Myro	This is a kidney. And these are kidney stones. And the only way they out is if you pee them out. Exquisitely painful. And as these guys are coming out, they can block the kidney causing kidney failure. Or they can even get infected. Not fun. Best bet is to reduce your risk. 2 to three lers of water. Limit salt intake and limit animal protein. And eat calcium, but not calcium supplements. Calcium supplements can actually increase your risk of kidney stones by increasing urinary calcium. But calcium and food actually digests slowly and binds oxalates in your intestines and removes them from being absorbed. and oxalates that calcium and food binds are the most common cause of kidney stones.	Success
Doctor Reacts: whatÂs on her arm?!	https://www.youtube.com/watch?v=buryGCzVQac	Doctor Myro		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=buryGCzVQac! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

There are two things you can do to work around this:
1. Use proxies to hide your IP address, as explained in the \"Working around IP bans\" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).
2. (NOT RECOMMENDED) If you authenticate your requests using cookies, you will be able to continue doing requests for a while. However, YouTube will eventually permanently ban the account that you have used to authenticate with! So only do this if you don't mind your account being banned!

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Med school could NOT have prepared me for this	https://www.youtube.com/watch?v=SjN4b-zYaZM	Doctor Myro	the hardest thing about medicine is not books I had this one patient we late at night the patient codes we of blood doing chest compressions pushing a pine nephrine defibrillating the heart we get him back we lose him again we get him back we lose him again eventually the patient doesn and while we I look at my pager I have several Pages missed to go put an epidural for a healthy lady that baby or first that to me is the hardest leaving all of that behind and walking into a brand new patient encounter as if nothing happened cuz that have to do	Success
GRWM: contagious disease edition	https://www.youtube.com/watch?v=btjUA2yOd0A	Doctor Myro	how doctors dress for highly contagious disease this actually throws me back to 20120 c19 crisis as anesthesiologists we had to intubate patients that were very sick at the time and there was a lot of fear you know we were going to work and dealing with things that we didn really understand that might kill us and I really remember one of my first patients it was behind a closed door and I look in and I see him and he is very very afraid for his life and frankly I afraid for my own life going in there and we didn time so we had to improvise we were putting shoe covers on our heads old ski masks for goggles homemade n95s it was a really scary dark time but times have changed and the only thing we would do this for now are things like Ebola	Success
Why anesthesia makes you ??	https://www.youtube.com/watch?v=8QyyppNHR-w	Doctor Myro	when you go under anesthesia certain muscles actually contract While others relax this sets you up for an absolutely massive what we call Code Brown and this happens in the operating room all the time we will clean you up and leave you as if nothing ever happened it	Success
He removed THAT from his ear?!	https://www.youtube.com/watch?v=NZsXUOQ48Ws	Doctor Myro	help there is something crawling inside of my ear so this does happen there have been cases of insects being stuck in the air for days things like a fat cockroach climbing in there and being wedged and thankfully this is kind of rare but this is what you have to do if you think the bug is still alive pour a small amount of baby or vegetable oil into the ear canal this will unalive the bug which you can then shake out of your ear or rinse out with warm water	Success
Doctor Reacts: how to instantly kill germs	https://www.youtube.com/watch?v=mu7ydOxjwtU	Doctor Myro	this is some nasty stuff bacteria under the microscope and this is beta dine an antiseptic used since 1950s we use it in surgery to sterilize your body immediately before surgery boom no movement at all and yes you can buy beta Dy in the store it pretty well and doesn all	Success
Doctor Reacts: whatÂs on her eye?!	https://www.youtube.com/watch?v=ngUiimosrww	Doctor Myro		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ngUiimosrww! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

There are two things you can do to work around this:
1. Use proxies to hide your IP address, as explained in the \"Working around IP bans\" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).
2. (NOT RECOMMENDED) If you authenticate your requests using cookies, you will be able to continue doing requests for a while. However, YouTube will eventually permanently ban the account that you have used to authenticate with! So only do this if you don't mind your account being banned!

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Why RAMEN could land you in the ER ??	https://www.youtube.com/watch?v=g52Ktn3nkV8	Doctor Myro	eating bulak noodles sent her to the ER wild she is in the ER because of kidney stones and not going to lie I had to look up what bulldock noodles were it these things and honestly it looks like some delicious Ramen so then I saw nutrition facts and there salt in there that and that of a package who would eat just a fifth of a package nobody now here gets interesting this is kidney physiology super super complicated really only kidney doctors truly understand this but let me boil this down for you the more sodium that going to your kidney the more calcium has to be excreted those two are coupled so the more sodium the more calcium gets excreted into your urries and calcium clumps up into a ball you get calcium kidney stone that happened to her if you want to avoid having a kidney stone a diet low in sodium and high in calcium has actually been shown to reduce the risk of kidney stones	Success
BBQ in the Operating Room #doctor #shorts	https://www.youtube.com/watch?v=WNO7t127LLc	Doctor Myro	lunchtime in the or the forbidden barbecue he the surgery with betadine iodine-based antiseptic use since 1959 to prevent infections minus swan no gloves minus two you missed the spot and that bunion is bigger than life	Success
Doctor Explains: awake intubation	https://www.youtube.com/watch?v=lluTXGajT-M	Doctor Myro	[Music] if you anesthesia you breathing tube placed but don this gentleman is going to do it completely awake a lingos scope is going inside of his mouth on the right hand side you can see what they which is right now the vocal cords they tube through those vocal cords the breathing tube will sit there in the windpipe in the trachea for the duration of the whole procedure the lingos scope is not going to be removed and again this procedure is usually done when you will stay there it will breathe for you for the duration of the procedure and at the very end will wake you up and then the breathing tube will then be removed most people will not remember this but they might get a bit of a sore Thro afterwards just from the breathing tube staying there for the duration of the surgery wow	Success
Why virtual reality could change healthcare	https://www.youtube.com/watch?v=_kwudteiY8k	Doctor Myro		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=_kwudteiY8k! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

There are two things you can do to work around this:
1. Use proxies to hide your IP address, as explained in the \"Working around IP bans\" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).
2. (NOT RECOMMENDED) If you authenticate your requests using cookies, you will be able to continue doing requests for a while. However, YouTube will eventually permanently ban the account that you have used to authenticate with! So only do this if you don't mind your account being banned!

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
He volunteered to be Intubated while AWAKE!!!	https://www.youtube.com/watch?v=xqroA8RKWOA	Doctor Myro	[Music] if you anesthesia you breathing tube placed but don this gentleman is going to do it completely awake a laryngoscope is going inside of his mouth on the right hand side you can see what they which is right now the vocal cords they tube through those vocal cords the breathing tube will sit there in the windpipe in the trachea for the duration of the whole procedure the laryngoscope is now going to be removed and again this procedure is usually done when you the breathing tube will stay there it will breathe for you for the duration of the procedure and at the very end will wake you up and then the breathing tube will then be removed most people will not remember this but they might get a bit of a sore throat afterwards just from the breathing tube staying there for the duration of the surgery wow [Music]	Success
Monkey Drinking Powerade? Doctor Reacts #doctor #shorts	https://www.youtube.com/watch?v=uvYZlg1dY_Y	Doctor Myro	sport drinks can pack 30 to 40 grams of sugar have artificial colorings that have been linked to cancer and ADHD in children I wouldn healthy also if you than 90 minutes if we don much better alternative is coconut water electrolyte water or even tablets	Success
This is your sign to go to the hospital	https://www.youtube.com/watch?v=AcAcrTAKwnQ	Doctor Myro	and like I never know when to actually go to the hospital or not like I feel completely fine it not looking guys if this happens to you please get off Tik Tock get an epip pen and go to the hospital immediately because if I see something like this I getting ready to place a breathing tube that swelling you see around her eyes can also occur around the throat and can make you stop breathing quickly	Success
HeÂs touching his brain?!	https://www.youtube.com/watch?v=w5MU1GQXLu4	Doctor Myro	wow he is touching his brain he his skullbone removed anything that increases the pressure inside of the brain bleeding swelling tumor can cause the brain to die very quickly so to save his life would take the bone off allow the brain to decompress	Success
Doctor Reacts: leeches as medicine?!	https://www.youtube.com/watch?v=nSe2-Am5A30	Doctor Myro		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=nSe2-Am5A30! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

There are two things you can do to work around this:
1. Use proxies to hide your IP address, as explained in the \"Working around IP bans\" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).
2. (NOT RECOMMENDED) If you authenticate your requests using cookies, you will be able to continue doing requests for a while. However, YouTube will eventually permanently ban the account that you have used to authenticate with! So only do this if you don't mind your account being banned!

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor diagnosed her as HOTT ??????	https://www.youtube.com/watch?v=wqwHlBtAYe0	Doctor Myro	I have bad news you have type 2 diabetes I thought it was mid you were but then you had a stage four glow have you changed up your skin routine maybe doing some more squats it looks like I don genetic some people just get really really light how much longer do I have I think I it guy comes and tries to wipe you up hell I might shoot my shot oh my God this year will likely be your last Christmas without a boyfriend can I get a second opinion no need I showed all my buddies your Instagram and they agreed you clinically hot what can I expect what are the symptoms DMS unwanted flirting cat calling and it you get is there anything you can give me and give you this oversized hoodie it you some comfort I guess I gotta go find all the guys who ignored me in high school and add them on Instagram just part of the job I love	Success
NEVER eat this kind of watermelon!	https://www.youtube.com/watch?v=jzXJ6VSSxLI	Doctor Myro		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=jzXJ6VSSxLI! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

There are two things you can do to work around this:
1. Use proxies to hide your IP address, as explained in the \"Working around IP bans\" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).
2. (NOT RECOMMENDED) If you authenticate your requests using cookies, you will be able to continue doing requests for a while. However, YouTube will eventually permanently ban the account that you have used to authenticate with! So only do this if you don't mind your account being banned!

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor Reacts to a cake life hack	https://www.youtube.com/watch?v=YhAurB2gP54	Doctor Myro	wa [Music] cake nice funny enough this is exactly how we move patients from one bed to another	Success
What happened to their foot?!	https://www.youtube.com/watch?v=jGddJZtpSCc	Doctor Myro	hey folks I got a h 100y for you all you got to do is slide me that crabby patty for hold on what so the most common reason for this is uncont control diabetes where excessive sugar molecules course around your blood stick to the nerves in your feet and damage them so if you step on something you injure your toe you can it because your nerves are damaged and that combined with a bunch of sugar floating around leads to nasty infections and the toes have to be amputated one after the other	Success
Drill out the Clot in the Artery? #doctor #shorts	https://www.youtube.com/watch?v=_LnmYOi5TZM	Doctor Myro	[Music] a blood clot in the artery can completely occlude blood flow to an organ this earth rectum device is designed to drill out the clot or usually put a stent afterwards to keep the artery open	Success
Doctor Reacts: EpiPen demonstration	https://www.youtube.com/watch?v=lE8a3Lek-3g	Doctor Myro	look how long the needle [Music] is well there goes $600	Success
Doctor Reacts: helmet test	https://www.youtube.com/watch?v=ogvmVhGBAwU	Doctor Myro	watch this before buying an [Applause] helmet oh my friend the next time somebody yeah you might want the last one but otherwise the one that breaks is actually safer seriously bicycle helmets are designed to break because the brake increases the surface area and decreases the deceleration on your brain it same idea with cars old cars used to translate all of the impact to the driver versus new cars collapse trying to gradually decelerate the force of the impact	Success
Try THIS to save money at the hospital!	https://www.youtube.com/watch?v=r5fx2_xajQc	Doctor Myro	if you ever get a bill from a hospital do this instead hospital I got a bill from you guys and something isn up sir I can assure you we don any mistakes we interesting in that case can I see my itemized Bill excuse me uh I can provide that yes you can I entitled to one yeah um all right uh just sent it over huh $300 for some band dates $200 for some Advil uh yeah I like to dispute these crazy char is and only pay for market value which I found here yeah sorry I I away	Success
Patient didn't shower for years - Doctor Reacts ??	https://www.youtube.com/watch?v=cHmRRn6FLWU	Doctor Myro	this is what happens when you don shower for five years this patient got depressed they stopped going outside and stopped showering and now their skin and keratin deposits on top of their skin they have to be surgically removed	Success
How babies get anesthesia for surgery	https://www.youtube.com/watch?v=K35gk3zxKuY	Doctor Myro	sometimes the little ones need to have surgery too this is spinal anesthesia injection of medicine into the back blocks the nerves supplying the lower half of the body and allows them to go through surgery painfree [Music]	Success
Why Q tips are NOT for cleaning ears	https://www.youtube.com/watch?v=_xrkexojB5c	Doctor Myro	my dear friends please stop stop this craziness you do not need to use Q-tips look they just push the ear wax deeper inside of your ear it can cause an obstruction your ears are self-cleaning you do not need anything nothing	Success
Why noodles sent her to the hospital ??	https://www.youtube.com/watch?v=9L5UPgJSPoo	Doctor Myro	eating bulak noodles sent her to the ER wild she is in the ER because of kidney stones and not going to lie I had to look up what bulldock noodles were it these things and honestly it looks like some delicious Ramen so then I saw nutrition facts and there salt in there that and that of a package who would eat just a fifth of a package nobody now here gets interesting this is kidney physiology super super complicated really only kidney doctors truly understand this but let me boil this down for you the more sodium that going to your kidney the more calcium has to be excreted those two are coupled so the more sodium the more calcium gets excreted into your Urus and calcium clumps up into a ball you get calcium kidney stone that happened to her if you want to avoid having a kidney stone a diet low in sodium and high in calcium has actually been shown to reduce the risk of kidney stones	Success
Doctor reacts to rabid squirrel removal	https://www.youtube.com/watch?v=C8rE1Q4fPcs	Doctor Myro	squirrels have never been shown to transmit rabies oh my God okay but they do have teeth and they have been shown to transmit salmonella ringor lime and even the plague	Success
Why you shouldnÂt flex TOO hard ??	https://www.youtube.com/watch?v=mGj1yyqphYg	Doctor Myro	been going to the gym it in the mirror I know you all do this just remember flexing so hard actually increases the pressure in your chest and reduces the amount of blood flow going to your heart it also activates the vegus nerve which slows down your heart slow heart rate with not a lot of blood in the heart not a lot of blood going to the brain I see	Success
THIS is what gonorrhea looks like	https://www.youtube.com/watch?v=c5FUqTo9NsI	Doctor Myro	This is ganorrhea. And this young man documented how it all ran down. Starting with day one, some secretions, they can be yellow, white, or even green. On day two, that got worse. Of course, he still ignores it. On day three, surely it can any worse than that. It go away, right? Except on day four. Massive. Impossible to ignore now. Time to go see a doctor. Painful testicles, burning when peeing. If you leave it untreated, you risk infertility. And the treatment is super simple. One shot of antibiotics. Don ladies.	Success
Doctor Reacts: inserting a breathing tube	https://www.youtube.com/watch?v=JKrlL2exhlg	Doctor Myro	wow military takes medical training to a whole new level right nostril right nostril he is an instructor and that right there is a nasal Airway which is typically placed in unconscious patients you know when you snore your Airway obstructs there a whole lot of air movement same thing happens in unconscious patients under anesthesia or unconscious for other reasons we place these Airways to maintain that natural Airway and prevent it from collapsing on itself wow that	Success
What happens in a CT scan?	https://www.youtube.com/watch?v=VukdkLAYS94	Doctor Myro	CT scanner is essentially a spinning X-ray.	Success
Separating Conjoined Twins #doctor #shorts	https://www.youtube.com/watch?v=Y4RjiLTCjuI	Doctor Myro		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Y4RjiLTCjuI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor Reacts: extreme toenail removal	https://www.youtube.com/watch?v=hnshfN1B2ug	Doctor Myro		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=hnshfN1B2ug! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

There are two things you can do to work around this:
1. Use proxies to hide your IP address, as explained in the \"Working around IP bans\" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).
2. (NOT RECOMMENDED) If you authenticate your requests using cookies, you will be able to continue doing requests for a while. However, YouTube will eventually permanently ban the account that you have used to authenticate with! So only do this if you don't mind your account being banned!

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
How doctors remove blood clots	https://www.youtube.com/watch?v=X6ulhgPQGH8	Doctor Myro	we go through your groin to get the clot out from the inside of your brain this is thrombectomy a treatment for ES schic stroke we mesh then we the artery and then we thing out yes this is life saving amazing	Success
How does heartburn REALLY work?	https://www.youtube.com/watch?v=KgGEvlDH5po	Doctor Myro	H that icky heartburn has nothing to do with your heart this is your stomach and it is 10 times more acidic than lemon juice the problem here is with this sphincter which is usually closed stopping the acid from going into your esophagus but when it reasons for it not to be working it lets the acid in and it esophagus it literally Burns it unless you have heartburn	Success
How THIS can change your eye color!	https://www.youtube.com/watch?v=Hbgb0sy9cLU	Doctor Myro	don them this is exactly what these contexts do and they can also correct your vision look at [Music] this pretty cool	Success
Doctor Explains: knee replacement surgery	https://www.youtube.com/watch?v=7iJhD_9q_us	Doctor Myro	Your knee hurts. Let There First, the tibial plateau. We remove the cartilage to make space for the actual implant that will go in there. Then, there there that helps us makes the cut on the femur. There have to be exact because the implant will fit right over them. That femoral component. It gets secured with a press fit. Obviously, there cartilage in between. That seeing there. This is known as a unilateral or partial knee replacement. There is a complete two.	Success
Doctor Reacts: heÂs touching his brain?!	https://www.youtube.com/watch?v=2Ro9f1nNa3c	Doctor Myro	oh no no no you are literally touching his brain right now you see if you have a brain bleed or a tumor inside of your head we take the skull off and we do that to relieve the pressure inside of the head otherwise the brain will die when the patient is better we put the bone back on to prevent them from poking it like that	Success
THIS item could send you to the ER ??	https://www.youtube.com/watch?v=jenTOheT1Rc	Doctor Myro	this water bottle sent her to the emergency room love her she obala I love you everyone it boil it everyone it I didn didn I covered in mold whoa this mold on her bottle was sending her to the ER for sinusitis sore throat bronchitis guys an average reusable water bottle has 40,000 times more bacteria than a toilet seat	Success
Why this could cost you your toe ??	https://www.youtube.com/watch?v=_pwwz059jDc	Doctor Myro	power washers are not that safe look at the way it cuts through that meat that could have been your toe	Success
Hearing test: how old are your ears?	https://www.youtube.com/watch?v=rU_8SQM_kGg	Doctor Myro	are your ears older than you take this test to find out when you stop hearing the noise stop the video that is the age of your ears the frequency with which you hear changes with age around here gets interesting you still in	Success
When your Doctor sucks at Communication - Medical Drama ??	https://www.youtube.com/watch?v=3or_eSv9gx0	Doctor Myro	when your doctor sucks at communication going to be all right oh my God finally some good Ness it if I was giving this news I don that I he was all right yes he hand so he son of a kid she way I would take the Noose oh this guy again how is he doctor it looks like he tears are coming the tears just aren coming uh just to be clear it looks like he like he on him or something but he fun what is wrong with you doctor	Success
YouÂre Âbig bonedÂ? - Doctor Reacts	https://www.youtube.com/watch?v=GFqClaSFMuw	Doctor Myro	wanna go home so you can have large dance bones and they can pounds it	Success
Doctor Reacts: nail gun to the head?	https://www.youtube.com/watch?v=rHsQEqvgj7c	Doctor Myro	so it was sticking in the compartment where your brain is yes it fractured my skull when it went into my head your honor so you you do see uh Mr Brook she lot to go regardless of whose fault it is absolutely do you feel badly for this I feel terrible wow so can you just get shot with a nail gun to the head and walk away from that so here it will go through anything easily through your skull and here are some cases 33-year-old man with a nail gun to the Head x 10 times 51-year-old man with a nail gun to the Head times 2 22y old man with just one nail and a 49-year-old man with one big nail all four of these patients had surgery immediately after arrival to the hospital and recovered with no neurologic sequella they did have some psychiatric issues though which some argued were there before the injury	Success
This is what crushing a hand looks like	https://www.youtube.com/watch?v=j9Z-j6WaHsg	Doctor Myro	so let hand in a hydraulic press just to fingers and you are a deep sleeper so you don person operating it also does not notice oh there cracking of your fingers or the soreness might wake you up flatten that not bone anymore real bones wouldn squish they would shatter but I assume it probably bring whatever is left over of your fingers with you and rush to the hospital there is a chance that might be able to reattach them oh it maybe not	Success
How doctors prepare you for surgery	https://www.youtube.com/watch?v=zKXzvKFsFsA	Doctor Myro	so there happen after you go under general anesthesia the very first thing we do is we mask assuming we can breathe for you well we through the IV that will paralyze your muscles and the reason we do that is to facilitate the placement of an endot tral tube which he places the lingos scope in the idea is to retract the jaw and visualize the vocal cords sometimes this requires a bit of manual manipulation with the hand like he view he will take the breathing tube and will advance it through the vocal cords there you have it and once the breathing tube is through they will inflate the balloon which is on the end of the tube and that keeps it in place throughout the surgery well done	Success
Doctor Reacts: is stretching actually dangerous?	https://www.youtube.com/watch?v=uONJBp_kAbU	Doctor Myro	so the reason to train your flexibility is it can prevent injury	Success
Doctor Explains: robot CPR	https://www.youtube.com/watch?v=RDo2x3muBuo	Doctor Myro	[Music] what you device in action this device helps First Responders save lives it does chest compressions in patients whose Hearts have stopped and this moves patients blood around their body and chest compressions are hard not just physically but also during transport in an ambulance in a helicopter dur patients transfer it maintain highquality CPR and high quality CPR saves lives	Success
