Title	Link	Creator	Transcript	Status
LetÂs see if he bleeds	https://www.youtube.com/watch?v=rH2bNYe12B8	FootDocDana	Let pressure point videos. I don they popular. Oh, what what was that? Okay, watching again. I see he tomatoes. I swear people come up with anything to sell these random products.	Success
Doctor reacts to the viral wrinkle eraser	https://www.youtube.com/watch?v=pDhIAypqexs	FootDocDana	This is a handheld red light therapy device that claims to help reduce wrinkles. Let works. So, red light therapy emits light in the 630 to 680 nanometer range. It works by activating fiberblast, boosting collagen and elastin production, which helps reduce inflammation, firm the skin, and reduce the appearance of fine lines and wrinkles over time. But here the catch. It takes consistent long-term use to see results, not a quick fix from a few minutes of use. I mean, you going to look like you had a full facelift after using something like this for 5 minutes, even if you swiped it a ton of times across your face. And I wouldn crazy claims like that on their products. If you light therapy, use a more well-rusted device instead. The key is patience and regular use.	Success
How doctors treat ingrown nails	https://www.youtube.com/watch?v=Zp8bkSkugd8	FootDocDana	It removal animation. I do a lot of these, so I how it first off, you clean the area probably with a bit of Betadine and make sure everything you numb the toe so the patient doesn feel any pain, and you put on a tourniquet. So, you can see a lot of the nail is growing into the side of the toe. So you want to cut out all of the excess that Okay? And you see there, you just lift it out and twist it. Importantly, you want to make sure you get all the way down to the base of the nail. Then you put on this chemical so the ingrow portion of the nail does not come back. And then once the chemical rinse it off and you are done.	Success
Doctor reacts: EXTREME foot shaving	https://www.youtube.com/watch?v=zobVJUraIMw	FootDocDana	Yes. Wow. Wow. Wow. Perfect. Love, love, love, love, love. Your skin is constantly renewing itself, shedding about 5 billion cells every day. It fully regenerates every 28 days, whether you notice it or not. When skin peels, like after a foot treatment, it speeding up this natural process. Chemical peels use acids to break down dead skin cells, causing a dramatic shedding effect. But I don video is a chemical peel. I know it looks like a ton of skin is being scraped off, but it just paraffin wax used in pedicures. And by the way, your feet naturally host over a 100 types of fungi and bacteria, even when they aggressive exfoliation can actually cause micro tears, allowing bacteria to enter, and possibly cause an infection, especially in people that have a weakened immune system. So, while occasional gentle exfoliations are safe, don shedding process can also do the job just fine.	Success
Doctor reacts: genius splinter life hack!	https://www.youtube.com/watch?v=QICEPQS_6-Y	FootDocDana	You guys got to see this. This mom came up with a genius hack for how to remove a splinter painfree. So, what you do is you grab one of those syringes and then cut off the tip. Be careful that there no sharp edges and then you use it like a suction. You put it where the splinter is. So, look carefully at the splinter and see where it skin. And you put the tip right on that and you suck it out. Wow. Awesome work.	Success
WhatÂs on her finger?!	https://www.youtube.com/watch?v=gBwe4dAzAO0	FootDocDana	This is an acquired digital fibroaratoma and it can happen on the fingers or the toes after a trauma. Although this is benign, it any new skin lesions checked out by a doctor.	Success
Doctor reacts: weight loss tranformation	https://www.youtube.com/watch?v=SekrivOD1S0	FootDocDana	[Music] Woo! This woman survived it. Loose skin happens when someone loses a massive amount of weight like she did. Then she has something called calcinosis cutis calcium deposits in the skin. These are firm, sometimes painful bumps that form when calcium builds up in the tissue. It can happen from autoimmune conditions or connective tissue diseases like scleroderma. And the varicose veins are super common after weight fluctuations. Vein valves weaken, blood pools, and they start twisting under the skin. Painful, but treatable. To the woman in this video, if you ever see this, you are freaking incredible.	Success
Doctor reacts: toenail treatment	https://www.youtube.com/watch?v=_nvQ4Qqy3x4	FootDocDana	Here we have a discolored nail. Usually with discolored nails, the first thing we think of is fungus, but it could be a few other things as well. Like in this case, it the person had a trauma like something dropped on the toe and a blood blister formed underneath. So, what this person is doing is carefully removing the lifting part of the nail. This comes as a surprise to some people, but if your nail isn skin, it doesn you can cut it back. Just cleaning it up. So, what they they bit more. Also, nails take a while to grow out. So, this nail is going to be short for several months at least. Maybe in about six months, if all goes well, it	Success
Doctor reacts: parasites on your feet?!	https://www.youtube.com/watch?v=_A-9K60kugg	FootDocDana	So, I blocked all my exes and then decided to do another parasite cleanse. So, this time I got apple cider vinegar, clay, and Epsom salt. I was missing the baby. Sounds like a nice foot soak just as well. So, I laid in there, put my feet in there in the hot water, and I not going to lie, that is a parasite, guys. This works. That white thing, another parasite.\\n My feet got pale, but also they had red dots all over them, which I don parasite. Disgusting. That came out of me like insane. And then, okay, that those are hairs. But then the white thing that know what that was. And this is another parasite. Like, I very unlikely that you have parasites, but if you do, it out in a foot soak.\\n But this was insane. I	Success
Could this fix an ingrown toenail?!	https://www.youtube.com/watch?v=3yeEjKQXw3U	FootDocDana	[Music] Let [Applause] [Music] go. What you see here is someone trying to fix their ingrown toenail by DIY sliding a piece of plastic under that nail. And honestly, this idea isn completely wrong. They the nail away from the skin to stop it from cutting in, which is similar to a technique called gutter spinting, where a small soft tube is cut open and carefully slid under the nail. For very mild ingrown nails, you can gently put a little bit of cotton under the edge of the nail to get the same effect. It lifts the nail, reduces pressure on the skin, and lets the nail grow out properly without digging in. But when you do something more aggressive like this without proper sterilization, you can cause infections and push bacteria deeper. So, if an ingrown seriously bothers you or has been going on a long time, you should let your foot doctor handle it. Your toes will thank you. Make sure to follow me for more and tag me in videos you want me to react to	Success
Things you see at Wal Mart ??	https://www.youtube.com/watch?v=VgtYeMH0YUU	FootDocDana	The caption here is things you see at Walmart. All right, let going on. Guys, don in public. Just saying. I though, wearing an open back heel can predispose you to some pretty serious heel calluses. This is a more extreme version, but it shows you exactly where calluses can build up if you don protection at the back of your heel.	Success
Doctor reacts: concrete pedicure?!	https://www.youtube.com/watch?v=FnL1WviNeDc	FootDocDana	Okay. He stone to shape\\n videos like this to make me lose my faith in humanity. Y going to sit there and watch that man erase itself in broad daylight?\\n How you get your feet like that in the first place? You must have walked with my grandparents to school in the rain and the snow with no shoes	Success
Doctor reacts: bunion treatment	https://www.youtube.com/watch?v=46_-wHETOJQ	FootDocDana	POV, you shoes off in public. Bunyions are an insecurity for a lot of people, sadly, but this will not reverse a bunion. Only surgery will do that.	Success
The truth about skin picking	https://www.youtube.com/watch?v=VNhMheVyWQU	FootDocDana	This is dermatilamania, a mental health condition characterized by the repeated urge to pick at your own skin, even to the point of damage or wounds.	Success
Doctor reacts: barefoot in disguise?!	https://www.youtube.com/watch?v=fnbrniRHTf0	FootDocDana	My husband and I have removed the bottoms of all of our shoes. We decided to start walking barefoot and one of our followers had a great idea. Since some businesses don completely barefoot, if we cut off the bottom of our shoes, it allow us to be barefoot but blend in with everyone else.\\n Why would you do this? Oh. So, after we cut the bottoms off, we decided to try it out. So, we went to our favorite store, Sephora. Experience was absolutely perfect. The workers came up to us. They talked to us.\\n You see that the toes were poking out from under the shoes. There is no way this is working, guys. As I I important purpose. They provide support and stability for your feet. But even at a more basic level, they protect you from your environment. I can how many times people have come to me with a foreign body in their foot like a shard of glass because they were walking around barefoot somewhere they shouldn have been. Also, walking on an unclean surface can expose you to fungus, viruses that cause things like warts, and a bunch of bacteria. I just wouldn recommend	Success
Doctor reacts to blowers disease!	https://www.youtube.com/watch?v=wLtTKdfF2rg	FootDocDana	this is the Blower hard every day for years in this enormous positive pressure causes loosening of the buccinator muscle and causes deformation of the cheeks wow	Success
Forbidden potato chip	https://www.youtube.com/watch?v=NQe5SjSn0oU	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=NQe5SjSn0oU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
What happens if you keep a ring on for too long	https://www.youtube.com/watch?v=YyQuElzMj8k	FootDocDana	[Music] this is why you occasionally need to take your rings off this guy kept his ring on for years and it made microcuts in the back of his finger and Scar Tissue formed on top he can off anymore so now it device but if you want to take it off it needs surgery [Music]	Success
This is genius!	https://www.youtube.com/watch?v=TXvcuJtK4tA	FootDocDana	I seems like a great Keepsake of course baby skin is very sensitive so I this is some sort of special ink love it	Success
A satisfying chemical reaction	https://www.youtube.com/watch?v=mSFxK4jJh80	FootDocDana	watch what happens when you mix blood with hydrogen peroxide blood contains an enzyme that reacts with the hydrogen peroxide making water and oxygen that bubbles form that	Success
Doctor reacts to shocking weight loss hack!	https://www.youtube.com/watch?v=OI9Pqy2eX5U	FootDocDana	I suspicious of this kind of thing because there are so many scans on Tick Tock especially weight loss scams but what this guy percent true so listen closely here he goes so I know this looks a little bit weird but this is actually a real technique that for the goal of stimulating fat loss basically What she and then rubbing it back and forth in a specific way that creates a high degree of friction against the skin to try and break down the stored fat in that area so that it can be naturally eliminated from the body and depending on several factors like duration procession and a specific practitioner that who go ahead with this can expect to lose anywhere from 30 all the way up to a hundred dollars	Success
Never do this in lab!	https://www.youtube.com/watch?v=lb4gSV0MRmU	FootDocDana	two week old unrefrigerated by dumb ways to drive I just noticed something crazy about this video so it disgusting right it he just realized the guy next to him who looks like a professor is trying to do it too	Success
Never do this in lab!	https://www.youtube.com/watch?v=lb4gSV0MRmU	FootDocDana	two week old unrefrigerated by dumb ways to drive I just noticed something crazy about this video so it disgusting right it he just realized the guy next to him who looks like a professor is trying to do it too	Success
Kids save mother from a seizure	https://www.youtube.com/watch?v=o145_LBxUcM	FootDocDana	watch the woman in the kitchen she about to suffer from a seizure okay it okay the daughter just noticed and she coming in to help that what to do for her mom now let the son notices okay he just noticed he help too I think it kids	Success
Kids save mother from a seizure	https://www.youtube.com/watch?v=o145_LBxUcM	FootDocDana	watch the woman in the kitchen she about to suffer from a seizure okay it okay the daughter just noticed and she coming in to help that what to do for her mom now let the son notices okay he just noticed he help too I think it kids	Success
Doctor reacts to a shocking removal	https://www.youtube.com/watch?v=WbZchkJD7Is	FootDocDana	feeling your hair this is a crazy video I don this but this is a bullet and he is getting it pulled out at home which I highly do not recommend especially not with some extremely questionable pliers with absolutely no sanitation no gloves of course and a mysterious liquid this guy is just lucky to be alive I to admit but let wow look at that please see a doctor please	Success
Guess what they pulled out of his ear!	https://www.youtube.com/watch?v=MtyBfZpziiI	FootDocDana	we don in your ear because you can damage the tanic membrane aka the eard drum now he out can you guess what it is it a a bug b a candy or C earplug it	Success
Guess what they pulled out of his ear!	https://www.youtube.com/watch?v=MtyBfZpziiI	FootDocDana	we don in your ear because you can damage the tanic membrane aka the eard drum now he out can you guess what it is it a a bug b a candy or C earplug it	Success
Doctor reacts: whatÂs under his skin?	https://www.youtube.com/watch?v=UfIEd35SIiE	FootDocDana	I thought this was a scar at first and then I realized it splinter this happens when a hair gets stuck in the top layer of the skin especially in animal hair	Success
Doctor reacts: whatÂs under his skin?	https://www.youtube.com/watch?v=UfIEd35SIiE	FootDocDana	I thought this was a scar at first and then I realized it splinter this happens when a hair gets stuck in the top layer of the skin especially in animal hair	Success
The intrusive thoughts wonÂ	https://www.youtube.com/watch?v=mcAigwvLTE8	FootDocDana	all eyes on me horrified looks from everyone in the room	Success
Exposing more false advertising	https://www.youtube.com/watch?v=CJJNC_hjiVU	FootDocDana	this is why doctors want to sue us for Millions no more need for expensive doctor visits or surgery if you look closely she was stepping on her toe to pretend like she had a bunion in the first place and she even added a cracking sound to the video but these bunion correctors don only surgery can do that but you wouldn person scroll down to their main spokesperson you never approved of this or my image to be used this way don you see online guys	Success
Doctor reacts: satisfying ingrown removal	https://www.youtube.com/watch?v=dLR9molx6Nc	FootDocDana	[Music] check out this video now this is a really painful ingrown nail obviously minus one no gloves also you shouldn instrument like this it could easily cut the skin [Music] wow I a lot of temporary relief however the ingrown nail will come right back what this person needs is a more permanent procedure they need to go to a podiatrist who can do this and then put a chemical on the base of the nail so it doesn [Music]	Success
Doctor explains: jellyfish stings	https://www.youtube.com/watch?v=p2bs1RYe6hY	FootDocDana	this is why you never want to touch a jellyfish even after it cell structure and can still sting you now if you are ever stung by a jellyfish what you want to do is rinse with vinegar apply heat and use tweezers to pull out any possible barbs also take anti-inflammatories if needed stay safe out there	Success
Doctors explain: emergency tourniquet (with @DoctorMyro )	https://www.youtube.com/watch?v=J2qgw_JfhuQ	FootDocDana	you gotta know this your friend is bleeding out okay you might know to use a tourniquet so what you might think to do use a belt yeah put on the Belt except that doesn check this out so the first part she putting out a belt and as you can see it only when she starts twisting the tourniquet that Rod only then does it stop bleeding so instead of just about try this take a t-shirt tie it around the extremity in a knot put a object through the knot and twist it right there	Success
Doctors explain: expired epipen (with @DoctorMyro)	https://www.youtube.com/watch?v=RPis9NyWncA	FootDocDana	when you your EpiPen expires tomorrow in a pharmacy so this guy to get his money it can cause heart arrhythmias even Strokes it this	Success
Doctors react to amazing humans! (feat @DoctorMyro)	https://www.youtube.com/watch?v=UBGdu1LU620	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=UBGdu1LU620! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor reacts: testing bunion splints	https://www.youtube.com/watch?v=BBaNWqvMvmk	FootDocDana	okay so wearing this thing on my toe for 24 hours uh we got a problem so I had to do some errands you know I was walking around oh those stores are absolutely filthy I mean look at the bottom of my foot disgusting I did a little bit of working out but as you can see it is pulling it a little bit oh I built this sign for future videos because I can making videos about my toe forever drank some milk played a little Xbox at night and I went to sleep with it but when I woke up the next morning and it slipped off my foot which is really disappointing all right so it about 24 hours now it the middle of the night I don long it was on my foot during the night but yikes it all right so let as you can see pretty much zero progress this is not good it seems like surgery is gonna be the only way to straighten these toes out but we do the full 60 days but it	Success
Doctor explains: cast cutting saws	https://www.youtube.com/watch?v=hqVpbW4q_-Y	FootDocDana	do you know what the secret of these cast cutting saws they lot of people are really scared of them because they think it but that work is they oscillate back and forth a very tiny amount so much so that it can only cut through hard things like this plaster cast but if it hits something soft like the soft tissue of your skin it just moves it back and forth without cutting it	Success
Doctor reacts: world's biggest blister	https://www.youtube.com/watch?v=42BR750OW9g	FootDocDana	forbidden water balloon no this is a burn blister you might have heard me say not to pop these before but this is a different case it can get very large and painful and necessary overall pretty well done and satisfying to watch i still wouldn top protective layer though	Success
Doctor reacts: ASMR pedicure EXTREME VERSION	https://www.youtube.com/watch?v=ZaavFcvsEqs	FootDocDana	watch me transform a zombie first we will take out the termites then let ointment and band-aid now let [Music] so done like and follow for more [Music]	Success
Guessing the color - ASMR clay cracking	https://www.youtube.com/watch?v=1ZYI25HYtOw	FootDocDana	guess the color yellow or brown this looks like fun okay Brown green or purple I for sure this green white or orange this is definitely Orange	Success
Doctor reacts: Ârams hornÂ nail	https://www.youtube.com/watch?v=DTfvVQDQtU8	FootDocDana	this is what happens when you don your toenail for a few years this is also known as onycogryphosis because it resembles a Ram it	Success
The simple travel hack youÂve never heard of	https://www.youtube.com/watch?v=kX6c5hmz2dQ	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=kX6c5hmz2dQ! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Worst product demo ever?	https://www.youtube.com/watch?v=ktvXKivSJYQ	FootDocDana	here this stuff is pretty toxic and cancer causing so I silicone hand here how we can from this cup this liquid is toxic we going to use a straw	Success
Why doctors ALWAYS need 2 x-rays	https://www.youtube.com/watch?v=nlahKVH2ivQ	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=nlahKVH2ivQ! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The type of doctor I am	https://www.youtube.com/watch?v=Z9QJd2D1KR0	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Z9QJd2D1KR0! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
#Doctor reacts: HUGE splinter removal	https://www.youtube.com/watch?v=RHoznuJlZ7U	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=RHoznuJlZ7U! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Guess the color (ASMR clay cracking) Part 2	https://www.youtube.com/watch?v=tcUamx-7wbs	FootDocDana	green or orange all right guess the color um green [Music] okay rough start red or yellow uh red [Music] blue or purple blue no purple [Music] i hate this game	Success
How I lost a million subscribers	https://www.youtube.com/watch?v=lLT5njHV8kc	FootDocDana	i had just hit a million subscribers then this happened	Success
A diet company stole my video. #doctor	https://www.youtube.com/watch?v=Te3ZiFDco8I	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Te3ZiFDco8I! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
How to always win Âguess the colorÂ	https://www.youtube.com/watch?v=xLWOb5qfk4I	FootDocDana	pink or green the trick with this is to pick left or right and stick with it so green yellow or red i gonna get it it [Music] blue or purple well this one has to be purple so let	Success
Toe surgery explained in 10 seconds	https://www.youtube.com/watch?v=drgiGB93XOk	FootDocDana	[Music] this is one example of a hammer toe correction surgery a hammer toe is a contraction deformity of the proximal interphalangeal joint most often of the second toe this causes pain and callusing at the toe basically what we do is take out the joint and then fuse it	Success
IÂm in the hospital	https://www.youtube.com/watch?v=ft5hkU5-xNU	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ft5hkU5-xNU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
#Doctor reacts: Foot transplant surgery	https://www.youtube.com/watch?v=1489_eDPvO8	FootDocDana	this is a great example of a partial thickness skin graft surgery we do this to cover skin defects usually the donor site is from the thigh so it prepped and then it will be meshed which means to make basically make a bunch of small holes in it so it can cover a larger area when it once it it with some staples maybe some sutures and then a compression dressing will be applied looks good follow for more	Success
Doctor reacts to #viral shoe TikTok (part 2)	https://www.youtube.com/watch?v=atrx8Me-I8E	FootDocDana		Error: Unexpected error: No en transcript found for video atrx8Me-I8E
Doctor reacts: What's stuck in his foot?!	https://www.youtube.com/watch?v=i2N68FG5FFM	FootDocDana	i have never seen a video quite like this they start by scraping what they say is a splinter with a curette usually we use these for just superficial lesions nothing too crazy and it just looks like they off a wart something small so we see a little bleeding nothing too crazy said it weeks or something like that so he that is the biggest splinter i video wow i this monster does anyone know how this happened	Success
Do you know these types of injections?	https://www.youtube.com/watch?v=A_Ox8120l-4	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=A_Ox8120l-4! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Surgeons after Zoom university #shorts	https://www.youtube.com/watch?v=cC5giXAdfCw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=cC5giXAdfCw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Why I became a #doctor	https://www.youtube.com/watch?v=w7VWbx8G3pE	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=w7VWbx8G3pE! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor reacts to viral popcorn TikTok #shorts #health	https://www.youtube.com/watch?v=sqzPOwPSGRI	FootDocDana	the entire comment section was just roasting how much sugar they used at the beginning and this might be an unpopular opinion but i don much and i myself a couple kernels for reference and one two a little more yeah could i have been smarter about how i how i weighed this yes do i want to hear about it in the comments no so just a comparison that much sugar is in half of this packet of gummy strips about the same as this vitamin water and half as much as this bottle of coke let people eat their popcorn	Success
Doctor reacts: Extreme pedicure #shorts	https://www.youtube.com/watch?v=FjyRKBX__og	FootDocDana	as a podiatrist i sometimes recommend that people wear nail polish for two weeks at a time and then take it off for a couple days before reapplying but this this isn and not going to lie i impressed okay i	Success
Doctor reacts to being roasted by @RayWilliamJohnson	https://www.youtube.com/watch?v=BF_ufKOEMCo	FootDocDana		Error: Unexpected error: No en transcript found for video BF_ufKOEMCo
Apologizing for my last video	https://www.youtube.com/watch?v=mgTZqZ1yfxQ	FootDocDana	thank you for your comment i get comments like this surprisingly often and i wanted to take a moment to address them i appreciate the concern this person and so many others have for the well-being of my suture pad it gloves for the safety of my suture pad i will keep this in mind in the future so that my suture pad does not get infection thank you	Success
Real doctor tries viral TikTok surgeon challenge	https://www.youtube.com/watch?v=8BHPnGm9cNo	FootDocDana	come so easily my anxiety creeps inside of me makes it hard to break	Success
#Doctor reacts: HUGE foot lump	https://www.youtube.com/watch?v=4_QsZYfgUr4	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=4_QsZYfgUr4! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Girls vs Guys (ft @LifeofADoctor)	https://www.youtube.com/watch?v=fIJ8Etg4rl0	FootDocDana	only girls can do this	Success
Doctor Reacts: Shaving HUGE foot callus!	https://www.youtube.com/watch?v=RpNYKK4KiZg	FootDocDana	so part two of me doing my boyfriend crusty ass foot i his ass scratching me in the middle of the night with his dry ass foot it feels like alligator skin i can lift it up it all over our sheets and everything i dead skin before i put it inside of this foot bubbler thingy that sheets be looking with skin all over them when we sleep trying to shave it all off looks like parmesan cheese [Music] more shaving it cheesy looking i ass feet all over me in the night time he said that this hurts it going in the pool so i don be extra careful and gentle right there file it with my pumice stone and there you go looks a lot better and yes i did wait it was 6.5 grams	Success
Why this is more dangerous than it looks	https://www.youtube.com/watch?v=kpq8F_gQZuA	FootDocDana	high pressure injuries are deceiving because the damage on the inside is often way worse than it looks on the outside and you here oh here	Success
A diet company stole my video	https://www.youtube.com/watch?v=tj4XvTzWeEo	FootDocDana	but look it [Music] what the heck is this this is nonsense don	Success
Smokers lungs vs regular lungs (with @DoctorMyro)	https://www.youtube.com/watch?v=2f8YkfUdUlc	FootDocDana	these are healthy ones and these are the lungs of a smoker think twice before you start smoking	Success
How I got verified on Instagram	https://www.youtube.com/watch?v=ftv8OOb3ciU	FootDocDana	foreign [Music]	Success
Phobias as makeup: feet edition	https://www.youtube.com/watch?v=ocJ4OJs4tYM	FootDocDana	just one thing that we have in common neither of us will be missed Saint Bernard sits at the top of the driveway	Success
Doctor reacts: shoe hacks	https://www.youtube.com/watch?v=ewL5Zupe5hY	FootDocDana	I get scratches like this on my shoe too I would love to see how to fix this on never mind	Success
Doctor reacts: whatÂs under his skin?	https://www.youtube.com/watch?v=UfIEd35SIiE	FootDocDana	I thought this was a scar at first and then I realized it splinter this happens when a hair gets stuck in the top layer of the skin especially in animal hair	Success
I cheated.	https://www.youtube.com/watch?v=myoa97RPUoE	FootDocDana	spitting it out you letting the skies outside we running the scouts [Music] outside lock up the house	Success
Doctors explain: anatomy lab (with @DoctorMyro)	https://www.youtube.com/watch?v=I202E7uIF-Y	FootDocDana	did you know medical students dissect real human body parts as a part of their education wow that today donate their bodies to medical education to be dissected but it wasn always like this did you know back in the day people used to use the bodies of executed prisoners they would even resort to body snatching and Grave robbing even murder on the name of science	Success
This surgery makes you taller?! (With @DoctorMyro)	https://www.youtube.com/watch?v=ZF5LwTO5rCQ	FootDocDana	so you want to grow taller this is a controversial operation that can add six inches to your height wow so the rods are placed through the bones and the bone is then cut the bone is slowly pulled apart while being held under external fixation and new bone grows between those cut edges as it pulled apart it takes several months to complete and Recovery is over one to two years and no not covered by insurance is it worth it	Success
Doctors try life hack with pill bottles (With @DoctorMyro)	https://www.youtube.com/watch?v=O9IGWyc7EUU	FootDocDana	or if you have prescription pills and you don don all you have to do is flip the top upside down I we let normal bottle looks like there there have never noticed you it works it really works it can easily take it on and off I learned something new every day	Success
Dancing doctors (feat. @DoctorMyro)	https://www.youtube.com/watch?v=S7AHJAGqQSQ	FootDocDana	they fall	Success
What body part is that?! (With @DoctorMyro)	https://www.youtube.com/watch?v=UWy5wRZC4JQ	FootDocDana	can you guess what body part this is this implant controls urine flow in men they both sides of the urethra right next to the bladder this balloon then gets inflated in an office procedure with an injection into the testicle [Music]	Success
This band-aid lifehack is amazing ??	https://www.youtube.com/watch?v=SYaIzeNUJ2c	FootDocDana	do you know the right way to put a Band-Aid on your finger now you know	Success
Doctor explains: cracking knuckles	https://www.youtube.com/watch?v=irzhDcuRgvc	FootDocDana	this is what causes the sound of your knuckles cracking It between your small finger joints and this increase in space pops the bubbles in your joint fluid making the cracking sound and no it does not cause arthritis	Success
Doctor reacts: whatÂs wrong with this baby?	https://www.youtube.com/watch?v=DfFJe1Nho28	FootDocDana	I want to go home I don don five thousand dollar device that holds babies and small children still for x-rays	Success
Miss or Mrs? ??	https://www.youtube.com/watch?v=zgGA7aP4yRY	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=zgGA7aP4yRY! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor reacts: rare toe condition	https://www.youtube.com/watch?v=Axw_5nZf_TA	FootDocDana	this is inductively also known as a webto it and it does not require surgery	Success
Doctor reacts: ingrown nail stickers?!	https://www.youtube.com/watch?v=lztwKeXqtVo	FootDocDana	this person is using an ingrown toenail sticker to try to correct their ingrown nail this is very similar to the old trick where you put cotton under the edge of the nail however it true ingrown nail you procedure to permanently fix the problem	Success
The brain injury that made him a genius	https://www.youtube.com/watch?v=jMOZuLBlpNQ	FootDocDana	[Music] foreign [Music] [Music] Savant syndrome it has been described to happen after a stroke brain injury or surgery and the medical community has no idea why it happens	Success
