Title	Link	Creator	Transcript	Status
Why I became a #doctor	https://www.youtube.com/watch?v=w7VWbx8G3pE	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=w7VWbx8G3pE! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When the doctor makes it worse #shorts	https://www.youtube.com/watch?v=cZcVQdLQT0U	FootDocDana		Error: Unexpected error: No en transcript found for video cZcVQdLQT0U
Showing up in new scrubs be like #shorts	https://www.youtube.com/watch?v=Vp8n7CJbJ30	FootDocDana	always asking me what i got on they were like hey brandon what you gotta do don worry about it sweetheart don	Success
Surgeons after Zoom university #shorts	https://www.youtube.com/watch?v=cC5giXAdfCw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=cC5giXAdfCw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The WORST comment I always get as a doctor	https://www.youtube.com/watch?v=bE0J7nuriHI	FootDocDana		Error: Unexpected error: No en transcript found for video bE0J7nuriHI
When your late for work #shorts	https://www.youtube.com/watch?v=qFKtBRBxrGg	FootDocDana	oh sorry i my way in oh no is your car okay my car	Success
Private video	https://www.youtube.com/watch?v=JoBFfIdLxUo	FootDocDana		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=JoBFfIdLxUo! This is most likely caused by:

The video is unplayable for the following reason: This video is private

Additional Details:
 - If the owner of this video has granted you access, please 
 - sign in
 - .

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
How to get rich #doctor #shorts	https://www.youtube.com/watch?v=Iu6vyzW6GLc	FootDocDana	that ever had in my entire life that worst idea you ever had in your entire life	Success
Weird doctor moments	https://www.youtube.com/watch?v=B4MDg5TvpVg	FootDocDana		Error: Unexpected error: No en transcript found for video B4MDg5TvpVg
Being ignored at work #shorts #dancingonmyown	https://www.youtube.com/watch?v=CXExR4EO8D8	FootDocDana		Error: Unexpected error: No en transcript found for video CXExR4EO8D8
Why I'm famous #shorts #famous	https://www.youtube.com/watch?v=vbrBkpSkRww	FootDocDana	closest object to your right is gonna make you famous	Success
When the doctor doesnÂt know something #shorts #medicine	https://www.youtube.com/watch?v=O520VDVjz_I	FootDocDana		Error: Unexpected error: No en transcript found for video O520VDVjz_I
The viral Âsurgeon testÂ #shorts #surgeonchallenge	https://www.youtube.com/watch?v=uAMn8W7BTFw	FootDocDana	you want to do [Music] is try to balance these coins yeah now i because i	Success
Why I regret becoming a #doctor	https://www.youtube.com/watch?v=dKYbJh5dzWw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dKYbJh5dzWw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
My problem with @Doc_Schmidt #shorts	https://www.youtube.com/watch?v=f2-clgi-QXk	FootDocDana	man this is insane i sure who to call hello this is dana with podiatry podiatry wait did i call the wrong person i don stuff right excuse me like you doctor yes i you number no no i patient who has a foot problem okay sure what the way do what feet like you just deal with feet day in and day out feet are so gross like wounds with pus and infection and the smell i doctor i with anything poop is so gross and your entire job revolves around it that bit reductive well then what is wrong with the foot i think it that does it in my opinion just a nasty natural stink i mean your patient it hurts you colonoscopy and he said his foot hurts how does it look i don okay how about this i have a postdoc patient who has really bad c diff and they have abdominal pain and there poop everywhere you come check on her and i the guy	Success
IÂm on Greys Anatomy?!	https://www.youtube.com/watch?v=W8JEXVPVp2Q	FootDocDana	foreign [Music]	Success
Outsmarting my parents #shorts #glowup	https://www.youtube.com/watch?v=gjsdAJ4-4I8	FootDocDana	she talking and she ain keep calling me crying dance how you killed this i understood the assignment	Success
Cure for COVID?	https://www.youtube.com/watch?v=bMmFcMh172Q	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=bMmFcMh172Q! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
What happens when you become an internet doctor	https://www.youtube.com/watch?v=vdAEA8f-ZMo	FootDocDana		Error: Unexpected error: No en transcript found for video vdAEA8f-ZMo
Awkward surgery moment	https://www.youtube.com/watch?v=KyFme0oR37M	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=KyFme0oR37M! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor reacts to \"HIPAA violations\" - @itskeyes	https://www.youtube.com/watch?v=Ksk00s8a_IU	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Ksk00s8a_IU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When my parents ask my relationship status	https://www.youtube.com/watch?v=CnouYFNKqSI	FootDocDana	not the jedi way	Success
Doctor reacts: Another use for orthotics? (Ft. @mallangadoc.md)	https://www.youtube.com/watch?v=4z5fewnSMUk	FootDocDana	they problem by being supportive this is so much change and it thank you	Success
Doctor secrets	https://www.youtube.com/watch?v=2pZSOdmn0wc	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=2pZSOdmn0wc! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
\"Act natural\"	https://www.youtube.com/watch?v=4spgIeBKbeg	FootDocDana	this in me watch out i before that girl is so dangerous	Success
Being ignored	https://www.youtube.com/watch?v=q7pdHx-xPcQ	FootDocDana	i why can	Success
The moment I realized I was a bad doctor	https://www.youtube.com/watch?v=ubmUnKZI_QM	FootDocDana		Error: Unexpected error: No en transcript found for video ubmUnKZI_QM
Why I'm quitting	https://www.youtube.com/watch?v=K9Ai2R6Au9Q	FootDocDana	can you reach me no you can	Success
Going back to work after quarantine	https://www.youtube.com/watch?v=d992bd2q36k	FootDocDana	uh oh what people oh no people	Success
Which doctors would survive a zombie apocalypse? @DoctorYoun	https://www.youtube.com/watch?v=LrGX1SobgnU	FootDocDana	number 10 Radiologists once the electricity goes out there they can do number nine Psychiatry they may be well adjusted but they eaten number eight Podiatry they may have healthy feet but the rest of their body is in big trouble [Music]	Success
Doctor reacts: getting a tan	https://www.youtube.com/watch?v=WXQcfbjpT5c	FootDocDana	trying to get a tan is not good because of skin	Success
The biggest resident doctor argument	https://www.youtube.com/watch?v=_JNwKPtAarc	FootDocDana	[Applause] the jacket looks great i don you here is going to like that please you are a jean vest	Success
First week as a doctor be like	https://www.youtube.com/watch?v=CvUNwBJXX-w	FootDocDana	do you want to form an alliance with me absolutely i do good good excellent	Success
Types of surgeons	https://www.youtube.com/watch?v=z_ZWYVjkxKQ	FootDocDana	bougie	Success
When you canÂt get a TikTok out of your head #shorts #bellapoarch @bellapoarch	https://www.youtube.com/watch?v=kwVBRM99Lbk	FootDocDana	it started out with a kiss how did it end up like this it was only a kiss it was only b to the b the b to the b b	Success
When I get the feeling someone is watching me	https://www.youtube.com/watch?v=iWeS-Q3hNUg	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=iWeS-Q3hNUg! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Surgeon after Zoom medical school	https://www.youtube.com/watch?v=5QSwC-GUbhY	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=5QSwC-GUbhY! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When nothing can gross you out	https://www.youtube.com/watch?v=D7nyNavTYzc	FootDocDana	[Music] and every time it rains it rains and it	Success
Calling the doctor's office	https://www.youtube.com/watch?v=JPun4dq9gKw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=JPun4dq9gKw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When my doctor videos start getting me in trouble	https://www.youtube.com/watch?v=_52IChMcUjc	FootDocDana		Error: Unexpected error: No en transcript found for video _52IChMcUjc
When the doctor makes it worse #shorts	https://www.youtube.com/watch?v=TFzeb7WHj88	FootDocDana		Error: Unexpected error: No en transcript found for video TFzeb7WHj88
Stages of becoming a doctor (with #Kardashian quotes)	https://www.youtube.com/watch?v=M1n_JDTBNuI	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=M1n_JDTBNuI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The viral Âsurgeon testÂ #shorts #surgeonchallenge	https://www.youtube.com/watch?v=zw2yipFg9pY	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=zw2yipFg9pY! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
IÂm in the hospital	https://www.youtube.com/watch?v=jQgudJpSSOs	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=jQgudJpSSOs! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When your job is your only personality trait	https://www.youtube.com/watch?v=5-rWYD4sC7s	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=5-rWYD4sC7s! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
What did she say?!	https://www.youtube.com/watch?v=FTzzTgZ4d10	FootDocDana		Error: Unexpected error: No en transcript found for video FTzzTgZ4d10
I went too far. #doctor	https://www.youtube.com/watch?v=0ZE9rttWe84	FootDocDana		Error: Unexpected error: No en transcript found for video 0ZE9rttWe84
When he likes you with \"no make-up\"	https://www.youtube.com/watch?v=bKpEDv4Ca6A	FootDocDana	norway and sweden and iceland and finland and germany now one piece switzerland austria czechoslovakia italy turkey and greece	Success
Private video	https://www.youtube.com/watch?v=20ZsyyY6Hl8	FootDocDana		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=20ZsyyY6Hl8! This is most likely caused by:

The video is unplayable for the following reason: This video is private

Additional Details:
 - If the owner of this video has granted you access, please 
 - sign in
 - .

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Men vs Women: Getting stitches	https://www.youtube.com/watch?v=UEwyPx4QEP8	FootDocDana		Error: Unexpected error: No en transcript found for video UEwyPx4QEP8
Med student in the operating room	https://www.youtube.com/watch?v=QNVnh9NIYtc	FootDocDana	where is that kid parent oh it hey come here stop that	Success
Getting your first ever paycheck like	https://www.youtube.com/watch?v=R1HsIwDwzdU	FootDocDana	i don my own money i using donors i don i	Success
What was @DoctorMike thinking?! ??| Dr. Mike Interview	https://www.youtube.com/watch?v=njPJkdVU_rY	FootDocDana	dr mike just made a youtube video interviewing a hundred doctors which is amazing but some of them are so random like who	Success
Doctor reacts: Grey's Anatomy vs reality	https://www.youtube.com/watch?v=jsuWhLCp1wI	FootDocDana	i have five rules memorize them rule number one don already hate you that trauma protocol phone list pagers nurses will page you you answer every page at a run a run that i i was just i didn this far i don	Success
I can't believe it, THEY FOUND ME FROM TIKTOK! ??	https://www.youtube.com/watch?v=Qce9OR-tsZ4	FootDocDana		Error: Unexpected error: No en transcript found for video Qce9OR-tsZ4
COST TO BECOME A DOCTOR	https://www.youtube.com/watch?v=AYcTH9BnSbw	FootDocDana		Error: Unexpected error: No en transcript found for video AYcTH9BnSbw
TikTok doctors react to being banned!?	https://www.youtube.com/watch?v=uCnZZAJdwsg	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=uCnZZAJdwsg! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
How to scare TikTok doctors (ft @AustinChiangMD & yoleendadong )	https://www.youtube.com/watch?v=b_4hrY9NRBQ	FootDocDana	hello my friend today we see a bright red apple and you get the spoon and then a spoonful of apple make the doctor go away	Success
How to prank an influencer (with @LifeofADoctor)	https://www.youtube.com/watch?v=LMQweOpwxXQ	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=LMQweOpwxXQ! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Medical specialties as Hogwarts houses!	https://www.youtube.com/watch?v=KwwrwdTpCD4	FootDocDana	but before you can take your seats you must be softened into your houses they are gryffindor ravenclaw and slytherin [Music] good offender [Music] ravenclaw	Success
The biggest secret I keep from my parents	https://www.youtube.com/watch?v=t9BY2mCqk8g	FootDocDana	but this song is still for you now all i want is love that lasts is all i want too much to ask is it something wrong with me	Success
What I REALLY mean when I say I stole a man's heart	https://www.youtube.com/watch?v=eokwuxtACzU	FootDocDana		Error: Unexpected error: No en transcript found for video eokwuxtACzU
How starting a new job REALLY feels	https://www.youtube.com/watch?v=OYX9DFb742M	FootDocDana	[Music] walk	Success
When you have extreme RBF	https://www.youtube.com/watch?v=V-Mwk1AKmIY	FootDocDana		Error: Unexpected error: No en transcript found for video V-Mwk1AKmIY
Why I got in trouble at the airport #surgeon	https://www.youtube.com/watch?v=KqX_NKXy1Uw	FootDocDana		Error: Unexpected error: No en transcript found for video KqX_NKXy1Uw
@DoctorMike set me up on a blind date?!	https://www.youtube.com/watch?v=g7KkdIBDA0k	FootDocDana	real doctor fake doctor are you ready to play i was born ready i wish i had fancy lights like a studio put your head down sorry again that white coat feels really extra fitted and i don a doctor with that fitted of a white coat so i foot doc dana you thought why because it fitted left yeah i fitted lab coat can i tell you something that bit of a secret yeah you know this guy sam that works for my channel he has a crush on her foot doc dana hit me up if you sam in your life little sam goes a long way i know it for you to make this decision at this moment because you don not trying to set you up on a blind date so here is sam	Success
Doctor reacts: Foot run over by a car?!	https://www.youtube.com/watch?v=SOx6OfUk4dQ	FootDocDana	has anyone else thought about how they think um getting their foot run over by a car wouldn because i think about it sometimes and i good you know my sore feet	Success
When the kid who wants to be a surgeon grows up #shorts	https://www.youtube.com/watch?v=yXN2nzSPwwA	FootDocDana	19 dollar fortnite card who wants it	Success
The moment I knew I was addicted #doctor	https://www.youtube.com/watch?v=sBiZ-flBZUA	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=sBiZ-flBZUA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When the doctor isn't helpful	https://www.youtube.com/watch?v=PX1J1GrbX4o	FootDocDana		Error: Unexpected error: No en transcript found for video PX1J1GrbX4o
Why #pharmacists hate other doctors	https://www.youtube.com/watch?v=Kg5uUlLvNxE	FootDocDana		Error: Unexpected error: No en transcript found for video Kg5uUlLvNxE
Real Doctor Answers: Did I watch #GreysAnatomy?!	https://www.youtube.com/watch?v=Vj_YNTRNkuM	FootDocDana	[Music] i absolutely no money	Success
Why doctors are always late	https://www.youtube.com/watch?v=pDffJF1BVDY	FootDocDana		Error: Unexpected error: No en transcript found for video pDffJF1BVDY
How I became a 25 year old doctor	https://www.youtube.com/watch?v=TkUnlVpYXB0	FootDocDana		Error: Unexpected error: No en transcript found for video TkUnlVpYXB0
This TikTok fan went too far! | Dr. Dana	https://www.youtube.com/watch?v=M4XwgBhK10s	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=M4XwgBhK10s! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
TikTok Doctor in the Hospital	https://www.youtube.com/watch?v=ppyxgsSRhJs	FootDocDana		Error: Unexpected error: No en transcript found for video ppyxgsSRhJs
How my Life is Going | Dr. Dana	https://www.youtube.com/watch?v=lcGBYhPRxOQ	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=lcGBYhPRxOQ! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When my patients want to make a TikTok | Dr. Dana	https://www.youtube.com/watch?v=B8D69a6G3gw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=B8D69a6G3gw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When the other doctors found my TikTok	https://www.youtube.com/watch?v=srffM3Zigos	FootDocDana		Error: Unexpected error: No en transcript found for video srffM3Zigos
Send this to someone who needs to hear it	https://www.youtube.com/watch?v=ulT0fyoTpGo	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ulT0fyoTpGo! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Looks like I'm on Grey's Anatomy?!	https://www.youtube.com/watch?v=dpBWHDyg5O0	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dpBWHDyg5O0! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When my patient confronts me for being late	https://www.youtube.com/watch?v=JD4k0OqJTmc	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=JD4k0OqJTmc! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When I finally remember to drink water?	https://www.youtube.com/watch?v=8GEOT0n3g-k	FootDocDana		Error: Unexpected error: No en transcript found for video 8GEOT0n3g-k
When my patient catches me with fast food!	https://www.youtube.com/watch?v=wPdIV2bSXcY	FootDocDana		Error: Unexpected error: No en transcript found for video wPdIV2bSXcY
Why this TikTok doctor and I aren't friends @LifeofADoctor	https://www.youtube.com/watch?v=nkyeJ3tFQcA	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=nkyeJ3tFQcA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Girls vs Guys (ft @LifeofADoctor)	https://www.youtube.com/watch?v=fIJ8Etg4rl0	FootDocDana	only girls can do this	Success
Doctor flips the switch (ft @LifeofADoctor)	https://www.youtube.com/watch?v=M97l5NEGY0o	FootDocDana		Error: Unexpected error: No en transcript found for video M97l5NEGY0o
Why @LifeofADoctor and I can't be friends	https://www.youtube.com/watch?v=gthqMwiEpps	FootDocDana	you	Success
Am I a #rich doctor? (Exposed!??)	https://www.youtube.com/watch?v=Ojb4IQR2ZGs	FootDocDana		Error: Unexpected error: No en transcript found for video Ojb4IQR2ZGs
I wear pajamas to work. (No, I donÂt work from home)	https://www.youtube.com/watch?v=QzMkUcCBgUY	FootDocDana	when I was a kid I didn up early so I would sleep in my clothes the night before and one time my dad was like you know sweetheart that good idea but once you you you morning and get dressed you can sleep in your work clothes well who	Success
How IÂd spend $1M (Doctor responds to @MrBeast)	https://www.youtube.com/watch?v=A3_cKEYDBG4	FootDocDana	million dollars in cash but only 30 minutes to spend it what would you	Success
Poorly describe your job challenge #shorts #doctor	https://www.youtube.com/watch?v=Thkhlw6i6_0	FootDocDana	okay healthcare workers poorly describe your job or specialty i touch people	Success
Doctor responds to hate comments part 3	https://www.youtube.com/watch?v=pj8Z9QYAUb0	FootDocDana	so i wanted to see her her anger level i wanted to see if i was powerful enough to twist her mind	Success
I'll be fired because of my TikToks!? #doctor	https://www.youtube.com/watch?v=z_OnCUW7N6A	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=z_OnCUW7N6A! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
What biting your cheek REALLY means	https://www.youtube.com/watch?v=ZlKD5IbEzZc	FootDocDana	[Music] This is called morsicatio buckarum. Basically a fancy name for when you unconsciously chew the inside of your cheek. It could sometimes be caused by misaligned teeth malusion which could lead to accidental biting. But if the biting is excessive, this could be a sign of a mental health disorder. a subset of body focused repetitive behaviors. A group of disorders where individuals engage in actions like biting, picking, pulling in response to emotional distress or anxiety or even boredom. For many people, these habits provide a temporary sense of relief and distraction. But over time, they can cause physical harm such as scars or soarses in the mouth and even permanent damage to the tissue inside the cheek.	Success
Doctor explains random eye twitching	https://www.youtube.com/watch?v=wQ9uYq0mc2E	FootDocDana	This eye twitching is called myia and it caffeine, stress or anxiety. behave.	Success
Why snoring is worse than you think ??	https://www.youtube.com/watch?v=xFZg-WnEtXg	FootDocDana	Yes, snoring can have a lot of negative health effects, both for the snore and for the person that has to put up with you. It to an hour of sleep or more if your partner snores, resulting in you not feeling great the next day. But did you know that it snorer because it could be something called obstructive sleep apnea? OSA is a serious sleep disorder where the airway repeatedly collapses during sleep leading to oxygen desaturation. In other words, it body as literally being choked multiple times a night and it leads to a lot of different health problems, especially heart disease. Oh, and an estimated 80% of OSA is undiagnosed. So, if your partner snores, you might want to get them to go to a doctor for a sleep study. If they apnea, they might come back with one of these prescribed, a CPAP. And yes, it fix the snoring.	Success
This skin hack makes you look younger!	https://www.youtube.com/watch?v=NT0xoOy0I1M	FootDocDana	do you know how a dermar roller a roller with a bunch of tiny needles works it creates micro injuries in your skin so they serious damage but they do trigger a response from your body in response to these perceived injuries your body increases elastin and collagen production this helps plump the skin and create a more youthful appearance	Success
Birth control can be deadly?! ??	https://www.youtube.com/watch?v=OKSfml0Fq8c	FootDocDana	now that is a good fiance because yes if you risk of getting a potentially deadly blood clot in the legs called the DVT you hours and it class syndrome and it on birth control recent surgery pregnancy smoking and obesity are all also major risk factors for dbts and the risk is even higher for flights over 6 hours so here avoid this one try to get up and walk every hour this helps activate the calf muscles and stop blood from pooling in your legs even if you can walk you can activate your calf muscles with foot pumps calf raises and Ankle circles finally I recommend almost everyone wear compression socks they help reduce swelling and improve blood flow	Success
Try THIS if you canÂt fall asleep	https://www.youtube.com/watch?v=5t0wq7AWhq8	FootDocDana	how long is this going to take if you struggle to fall asleep here to help and the last one is most important before you even go to bed try to make your room cool the body temperature naturally drops as a part of the Circadian rhythm studies suggest that optimal sleep temperature is around 60 to 67° which facilitates melatonin release and sleep onset next try breathing techniques such as the 478 technique where you breathe in for 4 seconds hold your for seven and then slowly exhale for 8 seconds this helps activate the Vegas nerve promoting relaxation slowing heart rate and reducing sympathetic nervous system activity which promotes sleep now back to this situation if you can more than 30 minutes do not stay in bed instead get up and do a boring activity in dim light such as reading a book or journaling but not a screen because screens like the one you on right now emit Blue Light which inhibits melatonin secretion delaying sleep onset	Success
